OrderId,Customer,Amount,Currency,TradeDate,IsActive,Region
O01347,Initech,256.21,EUR,27/04/2026,N,US
O01348,ACME,"2,975.57",USD,27/02/2026,N,US
O01349,Initech,499.37,EUR,24/08/2026,Y,US
O01350,Globex,"4,632.70",CHF,26/05/2026,N,EU
O01351,Umbrella,"3,352.16",USD,27/07/2026,Y,EU
O01352,ACME,"4,295.93",EUR,27/09/2026,Y,US
O01353,Globex,"3,992.00",USD,15/06/2026,N,EU
O01354,Umbrella,"4,234.92",USD,16/07/2026,Y,US
O01355,ACME,"4,122.94",CHF,14/03/2026,N,EU
O01356,UMBRELLA,"4,039.62",CHF,10/03/2026,Y,EU
O01357,Hooli,"4,232.73",USD,11/01/2026,N,US
O01358,Initech,"1,193.36",CHF,24/02/2026,Y,US
O01359,ACME,"3,200.79",EUR,17/02/2026,Y,EU
O01360,ACME,"2,201.58",EUR,23/06/2026,N,EU
O01361,Umbrella,"4,673.19",USD,15/08/2026,N,EU
O01362,Umbrella,"3,983.87",EUR,13/09/2026,Y,US
O01363,Umbrella,"2,809.97",USD,12/02/2026,Y,US
O01364,Initech,"4,265.84",EUR,25/07/2026,N,US
O01365,Umbrella,"3,431.68",CHF,25/07/2026,Y,EU
O01366,Umbrella,"1,446.24",EUR,15/09/2026,N,EU
O01367,Initech,"1,121.46",CHF,17/04/2026,N,US
O01368,Umbrella,"2,522.77",USD,27/07/2026,Y,EU
O01369,GLOBEX,"1,146.63",USD,12/02/2026,N,EU
O01370,ACME,"2,385.68",CHF,24/08/2026,Y,EU
O01371,Umbrella,365.92,EUR,23/09/2026,Y,EU
O01372,ACME,"4,921.26",CHF,16/03/2026,N,EU
O01373,Umbrella,"1,633.47",EUR,16/06/2026,N,US
O01374,Globex,"3,901.38",EUR,20/04/2026,Y,US
O01375,ACME,"3,333.47",EUR,10/02/2026,N,EU
O01376,HOOLI,"4,179.83",CHF,21/08/2026,Y,EU
O01377,Hooli,"3,503.84",EUR,15/01/2026,N,US
O01378,INITECH,"2,859.96",CHF,10/08/2026,N,US
O01379,Initech,"4,458.16",EUR,12/02/2026,N,EU
O01380,ACME,"2,626.08",GBP,12/08/2026,Y,EU
O01381,INITECH,76.73,EUR,26/09/2026,Y,EU
O01382,Umbrella,"4,286.25",EUR,10/06/2026,N,US
O01383,Hooli,"2,909.20",CHF,12/01/2026,Y,EU
O01384,GLOBEX,"1,139.06",USD,22/06/2026,Y,EU
O01385,Initech,"2,180.18",EUR,25/09/2026,Y,EU
O01386,Initech,"2,602.99",EUR,23/06/2026,Y,US
O01387,Umbrella,"3,516.20",EUR,11/05/2026,N,US
O01388,UMBRELLA,"2,870.49",USD,12/07/2026,Y,EU
O01389,ACME,537.54,CHF,25/02/2026,Y,US
O01390,ACME,"3,659.52",CHF,16/01/2026,Y,US
O01391,Globex,"4,130.93",CHF,17/09/2026,N,US
O01392,Umbrella,"1,203.04",USD,20/03/2026,N,EU
O01393,Globex,"2,246.16",CHF,11/08/2026,N,EU
O01394,Globex,"2,705.00",USD,28/05/2026,N,EU
O01395,ACME,"3,671.68",CHF,12/03/2026,Y,EU
O01396,Globex,"3,675.31",CHF,10/03/2026,Y,US
O01397,Umbrella,809.97,CHF,21/05/2026,N,US
O01398,GLOBEX,"2,423.54",USD,20/04/2026,Y,US
O01399,UMBRELLA,"1,323.53",USD,14/06/2026,Y,US
O01400,Hooli,"4,185.74",CHF,10/08/2026,Y,US
O01401,ACME,"4,502.16",USD,25/04/2026,Y,EU
O01402,ACME,"4,715.39",USD,13/09/2026,Y,EU
O01403,Initech,929.22,CHF,22/04/2026,Y,US
O01404,ACME,986.53,CHF,12/05/2026,Y,EU
O01405,Globex,"2,227.17",EUR,28/04/2026,N,EU
O01406,Initech,"4,678.65",USD,28/07/2026,Y,US
O01407,UMBRELLA,"1,175.99",USD,13/07/2026,N,EU
O01408,HOOLI,929.71,EUR,14/05/2026,Y,US
O01409,Hooli,"3,902.09",CHF,25/04/2026,Y,US
O01410,Globex,"1,216.52",EUR,12/07/2026,N,EU
O01411,INITECH,"3,474.72",USD,17/02/2026,Y,EU
O01412,HOOLI,"4,646.79",EUR,13/01/2026,Y,US
O01413,ACME,"3,866.22",EUR,26/07/2026,N,EU
O01414,INITECH,"4,732.22",USD,27/07/2026,Y,EU
O01415,HOOLI,"4,549.71",CHF,19/01/2026,Y,EU
O01416,Globex,831.46,USD,17/08/2026,N,EU
O01417,UMBRELLA,"1,113.52",CHF,25/02/2026,N,US
O01418,Umbrella,"3,536.31",CHF,23/05/2026,N,EU
O01419,UMBRELLA,"3,483.43",EUR,25/08/2026,N,EU
O01420,Hooli,139.17,USD,27/03/2026,N,EU
O01421,Initech,535.11,USD,12/02/2026,Y,EU
O01422,UMBRELLA,"2,225.44",USD,26/08/2026,N,US
O01423,Hooli,"1,698.31",CHF,24/03/2026,Y,EU
O01424,Hooli,439.34,USD,14/05/2026,N,US
O01425,Initech,"1,610.45",USD,10/08/2026,Y,US
O01426,GLOBEX,"4,830.85",USD,22/04/2026,N,US
O01427,UMBRELLA,660.93,CHF,28/08/2026,Y,US
O01428,Hooli,"2,977.45",EUR,11/06/2026,Y,EU
O01429,Hooli,"4,999.12",CHF,19/02/2026,N,EU
O01430,Umbrella,"3,218.48",USD,26/07/2026,N,EU
O01431,Globex,"1,385.23",EUR,25/04/2026,N,EU
O01432,Globex,"2,439.82",CHF,16/02/2026,N,EU
O01433,ACME,"4,952.92",CHF,12/05/2026,Y,US
O01434,ACME,"1,791.46",EUR,12/08/2026,N,US
O01435,INITECH,"1,296.46",EUR,14/08/2026,Y,EU
O01436,Globex,"3,494.13",EUR,14/08/2026,Y,EU
O01437,UMBRELLA,"1,338.07",EUR,22/02/2026,N,US
O01438,GLOBEX,"2,549.74",CHF,13/05/2026,N,EU
O01439,Hooli,"4,264.89",USD,17/03/2026,Y,US
O01440,Hooli,"2,565.75",CHF,14/08/2026,N,US
O01441,ACME,713.08,CHF,21/09/2026,N,US
O01442,Initech,"4,169.67",EUR,24/06/2026,Y,EU
O01443,GLOBEX,"1,949.09",USD,18/03/2026,Y,EU
O01444,Globex,"1,240.94",EUR,15/08/2026,Y,US
O01445,Initech,"2,284.44",CHF,15/07/2026,Y,EU
O01446,GLOBEX,"1,402.06",USD,25/01/2026,Y,EU
O01447,ACME,"3,755.19",USD,17/03/2026,Y,US
O01448,GLOBEX,"1,184.15",USD,12/02/2026,N,US
O01449,Hooli,"1,780.45",CHF,26/01/2026,Y,US
O01450,Hooli,"2,549.91",USD,20/08/2026,Y,EU
O01451,Initech,"3,458.39",EUR,13/07/2026,N,EU
O01452,ACME,"1,184.46",CHF,11/09/2026,N,EU
O01453,Initech,629.32,USD,25/04/2026,Y,EU
O01454,Globex,"1,090.19",EUR,14/01/2026,Y,EU
O01455,ACME,399.10,EUR,28/05/2026,N,US
O01456,GLOBEX,"4,334.90",EUR,20/02/2026,Y,EU
O01457,Hooli,"4,907.34",EUR,16/03/2026,N,US
O01458,Hooli,"2,590.93",EUR,17/02/2026,Y,US
O01459,ACME,406.73,EUR,18/05/2026,N,US
O01460,Hooli,"2,000.71",USD,28/01/2026,Y,EU
O01461,ACME,"2,831.67",EUR,23/06/2026,N,US
O01462,HOOLI,"1,910.76",CHF,15/07/2026,Y,EU
O01463,Hooli,"4,205.12",CHF,10/08/2026,Y,EU
O01464,ACME,"4,348.73",USD,27/06/2026,N,EU
O01465,Umbrella,"4,560.80",EUR,13/05/2026,N,US
O01466,Globex,"2,555.15",CHF,22/04/2026,N,EU
O01467,Globex,"1,784.13",USD,19/03/2026,N,US
O01468,Globex,"1,553.68",CHF,10/01/2026,N,EU
O01469,Initech,"3,089.06",USD,15/05/2026,N,EU
O01470,INITECH,"1,157.99",EUR,28/08/2026,Y,US
O01471,ACME,"1,093.36",USD,19/01/2026,N,US
O01472,Umbrella,"2,776.52",USD,10/08/2026,N,US
O01473,INITECH,168.00,EUR,22/08/2026,Y,US
O01474,INITECH,"1,774.88",EUR,10/02/2026,N,EU
O01475,Initech,"4,636.34",EUR,22/02/2026,Y,US
O01476,INITECH,"3,506.64",CHF,26/02/2026,Y,US
O01477,ACME,"1,922.30",CHF,14/01/2026,Y,US
O01478,Initech,630.96,EUR,15/09/2026,Y,EU
O01479,ACME,"1,350.59",USD,14/06/2026,Y,EU
O01480,Hooli,"3,525.90",EUR,12/02/2026,N,US
O01481,ACME,"3,046.82",USD,20/03/2026,Y,EU
O01482,Umbrella,"3,556.91",CHF,14/04/2026,Y,EU
O01483,ACME,"3,933.12",CHF,22/09/2026,N,US
O01484,Umbrella,"4,941.38",USD,27/03/2026,Y,EU
O01485,Umbrella,"2,706.87",USD,17/05/2026,N,EU
O01486,Hooli,"1,385.07",USD,27/05/2026,Y,EU
O01487,GLOBEX,797.67,USD,22/06/2026,Y,EU
O01488,Initech,"2,397.59",EUR,19/05/2026,Y,EU
O01489,ACME,483.86,EUR,11/06/2026,N,EU
O01490,Umbrella,"4,009.66",EUR,28/09/2026,Y,EU
O01491,ACME,"3,480.54",EUR,19/05/2026,Y,US
O01492,Hooli,"4,090.44",CHF,25/08/2026,Y,US
O01493,Umbrella,"4,740.14",CHF,21/01/2026,N,US
O01494,ACME,"1,290.25",CHF,21/02/2026,Y,EU
O01495,Umbrella,"4,277.20",USD,13/08/2026,Y,EU
O01496,HOOLI,"4,921.33",CHF,19/05/2026,Y,EU
O01497,Initech,67.19,USD,27/06/2026,Y,US
O01498,Hooli,"3,435.05",USD,27/07/2026,N,EU
O01499,ACME,274.18,EUR,27/03/2026,Y,EU
O01500,UMBRELLA,"3,357.19",EUR,20/01/2026,Y,US
O01501,Hooli,"4,510.50",USD,26/05/2026,Y,US
O01502,ACME,503.35,USD,27/02/2026,Y,EU
O01503,Umbrella,"3,809.75",USD,11/05/2026,Y,EU
O01504,ACME,"3,411.18",CHF,22/04/2026,N,EU
O01505,Initech,"3,046.62",CHF,27/06/2026,N,EU
O01506,Globex,53.44,CHF,25/02/2026,Y,EU
O01507,Globex,"4,494.13",USD,25/09/2026,Y,US
O01508,GLOBEX,"2,887.78",EUR,20/01/2026,Y,EU
O01509,GLOBEX,"3,801.24",USD,21/03/2026,Y,US
O01510,HOOLI,"2,340.21",CHF,15/09/2026,N,US
O01511,ACME,"1,633.89",CHF,19/04/2026,N,EU
O01512,Hooli,305.08,EUR,20/08/2026,Y,EU
O01513,Hooli,"4,750.48",USD,21/07/2026,Y,US
O01514,Hooli,"1,061.02",USD,24/09/2026,N,US
O01515,HOOLI,"3,455.38",EUR,14/04/2026,Y,US
O01516,Umbrella,"2,166.13",EUR,14/07/2026,Y,US
O01517,Hooli,738.85,USD,23/09/2026,Y,US
O01518,Umbrella,"2,181.59",USD,22/06/2026,N,EU
O01519,ACME,"4,765.92",EUR,27/03/2026,N,US
O01520,Globex,"3,609.63",EUR,21/06/2026,Y,US
O01521,Initech,"4,593.60",EUR,27/06/2026,Y,US
O01522,INITECH,"4,478.26",USD,20/07/2026,N,US
O01523,GLOBEX,"2,288.30",CHF,23/06/2026,N,EU
O01524,ACME,"1,483.59",USD,21/03/2026,Y,EU
O01525,Hooli,925.18,CHF,17/06/2026,Y,EU
O01526,Globex,"4,173.77",USD,28/03/2026,N,EU
O01527,ACME,"4,053.58",CHF,23/08/2026,N,US
O01528,ACME,"4,245.12",USD,13/06/2026,Y,US
O01529,ACME,"2,004.06",EUR,19/06/2026,N,US
O01530,Hooli,"4,954.15",EUR,14/04/2026,Y,US
O01531,HOOLI,"1,196.54",USD,15/08/2026,N,EU
O01532,ACME,"4,282.72",EUR,19/06/2026,N,US
O01533,Hooli,"1,574.50",EUR,28/07/2026,Y,US
O01534,Hooli,"2,471.46",EUR,18/02/2026,N,EU
O01535,HOOLI,"2,914.75",USD,11/05/2026,Y,US
O01536,Globex,"4,169.17",EUR,20/09/2026,Y,US
O01537,ACME,788.50,CHF,22/04/2026,Y,EU
O01538,Hooli,"1,534.37",EUR,16/04/2026,Y,EU
O01539,ACME,"2,559.46",CHF,25/09/2026,N,EU
O01540,ACME,"2,576.32",USD,27/07/2026,Y,EU
O01541,Umbrella,"3,463.32",CHF,22/01/2026,N,EU
O01542,ACME,"1,429.15",EUR,11/07/2026,Y,EU
O01543,Hooli,175.72,CHF,28/03/2026,Y,EU
O01544,Umbrella,118.98,EUR,13/04/2026,N,US
O01545,HOOLI,890.97,USD,11/08/2026,Y,US
O01546,Umbrella,423.27,EUR,12/07/2026,N,US
O01547,GLOBEX,222.47,USD,22/03/2026,N,US
O01548,Hooli,422.97,USD,24/05/2026,Y,US
O01549,Umbrella,"1,851.82",CHF,17/09/2026,N,EU
O01550,UMBRELLA,"4,540.35",EUR,20/03/2026,Y,US
O01551,Umbrella,"4,200.42",CHF,22/08/2026,N,EU
O01552,Umbrella,"3,276.31",CHF,11/04/2026,Y,US
O01553,GLOBEX,"2,328.95",EUR,14/09/2026,Y,US
O01554,ACME,"4,411.82",EUR,14/02/2026,N,US
O01555,Umbrella,"3,950.48",EUR,21/09/2026,Y,EU
O01556,Hooli,"2,090.41",EUR,15/07/2026,Y,EU
O01557,UMBRELLA,"4,643.73",EUR,25/09/2026,N,EU
O01558,Initech,497.30,EUR,27/09/2026,Y,US
O01559,Initech,"3,748.50",EUR,14/08/2026,N,US
O01560,Globex,"1,042.27",CHF,17/09/2026,N,EU
O01561,UMBRELLA,"1,517.77",USD,10/07/2026,N,EU
O01562,UMBRELLA,"1,125.86",USD,25/07/2026,N,US
O01563,Umbrella,"3,854.56",EUR,19/06/2026,N,US
O01564,GLOBEX,"1,041.46",EUR,16/02/2026,N,EU
O01565,Globex,"4,630.21",EUR,14/09/2026,Y,US
O01566,Initech,"4,589.54",USD,19/03/2026,Y,EU
O01567,Umbrella,"2,796.98",CHF,13/02/2026,Y,US
O01568,Hooli,452.72,CHF,19/08/2026,Y,EU
O01569,Hooli,"2,646.56",USD,12/03/2026,Y,US
O01570,ACME,"2,653.35",EUR,24/05/2026,Y,EU
O01571,HOOLI,"1,395.57",CHF,18/07/2026,N,EU
O01572,ACME,"2,657.21",CHF,15/03/2026,N,EU
O01573,GLOBEX,65.99,CHF,27/06/2026,Y,EU
O01574,Globex,"1,013.51",EUR,15/01/2026,Y,US
O01575,INITECH,45.04,EUR,21/04/2026,N,US
O01576,ACME,"2,531.67",EUR,24/06/2026,Y,US
O01577,Umbrella,"3,902.62",CHF,15/02/2026,N,US
O01578,ACME,"4,475.06",CHF,15/09/2026,Y,EU
O01579,Globex,"1,611.65",EUR,20/04/2026,Y,EU
O01580,Initech,347.70,USD,12/06/2026,N,EU
O01581,Initech,"2,543.39",CHF,22/04/2026,N,EU
O01582,GLOBEX,"1,132.14",EUR,27/03/2026,N,EU
O01583,ACME,"1,651.51",USD,25/09/2026,Y,US
O01584,HOOLI,785.59,CHF,25/05/2026,Y,US
O01585,GLOBEX,"1,165.69",CHF,10/06/2026,N,US
O01586,Initech,"2,774.49",EUR,26/02/2026,N,US
O01587,UMBRELLA,"3,356.86",USD,27/09/2026,N,US
O01588,ACME,859.10,USD,19/03/2026,N,US
O01589,ACME,"4,302.43",EUR,18/02/2026,Y,EU
O01590,ACME,"4,011.28",CHF,24/04/2026,N,US
O01591,Initech,"2,870.52",CHF,22/09/2026,N,US
O01592,Hooli,"2,544.04",EUR,25/05/2026,Y,EU
O01593,Initech,"3,490.00",CHF,26/02/2026,Y,EU
O01594,Hooli,41.70,USD,23/05/2026,Y,US
O01595,INITECH,"2,342.69",EUR,18/05/2026,N,US
O01596,Globex,173.45,CHF,14/07/2026,N,US
O01597,Hooli,"4,658.37",USD,24/09/2026,N,US
O01598,ACME,560.84,EUR,23/05/2026,Y,EU
O01599,ACME,"4,121.58",EUR,16/09/2026,N,US
O01600,Hooli,"4,511.98",CHF,12/01/2026,Y,US
O01601,Initech,"1,147.29",USD,28/08/2026,Y,US
O01602,Globex,469.83,USD,10/02/2026,Y,US
O01603,ACME,"2,254.68",EUR,14/05/2026,N,US
O01604,Initech,"3,762.62",CHF,27/01/2026,N,US
O01605,HOOLI,"4,879.77",USD,19/05/2026,N,US
O01606,Initech,"4,860.18",CHF,15/02/2026,Y,US
O01607,INITECH,"2,994.44",CHF,12/06/2026,Y,US
O01608,Umbrella,"4,402.44",CHF,20/07/2026,N,US
O01609,Globex,"2,694.16",CHF,19/08/2026,N,US
O01610,INITECH,"4,496.67",CHF,27/02/2026,Y,EU
O01611,Globex,638.19,USD,27/01/2026,N,EU
O01612,Initech,"1,525.44",EUR,16/04/2026,Y,EU
O01613,Hooli,"1,275.60",USD,13/03/2026,N,EU
O01614,ACME,694.98,CHF,11/02/2026,N,US
O01615,Globex,"3,258.13",USD,22/02/2026,Y,US
O01616,UMBRELLA,242.32,USD,14/04/2026,Y,US
O01617,Hooli,481.19,CHF,19/03/2026,N,EU
O01618,Globex,"2,005.09",EUR,15/07/2026,Y,US
O01619,Initech,"4,431.63",CHF,28/04/2026,N,US
O01620,HOOLI,"2,670.19",USD,26/04/2026,Y,EU
O01621,Umbrella,34.56,CHF,16/03/2026,Y,EU
O01622,Umbrella,"4,525.71",CHF,10/08/2026,Y,US
O01623,ACME,"3,403.36",EUR,23/05/2026,N,EU
O01624,INITECH,"1,777.22",USD,24/05/2026,Y,US
O01625,Initech,"1,862.21",CHF,20/09/2026,Y,US
O01626,Initech,"4,794.30",USD,13/09/2026,N,US
O01627,Globex,"2,373.95",CHF,24/07/2026,N,US
O01628,Initech,"2,324.36",CHF,22/07/2026,N,US
O01629,GLOBEX,"4,497.47",EUR,11/01/2026,Y,US
O01630,Initech,"1,707.85",EUR,25/08/2026,Y,EU
O01631,UMBRELLA,"1,135.43",USD,20/01/2026,N,US
O01632,ACME,"4,159.89",EUR,18/05/2026,Y,US
O01633,Umbrella,740.37,CHF,27/01/2026,Y,US
O01634,ACME,414.99,USD,28/03/2026,Y,EU
O01635,Globex,"3,738.46",CHF,15/03/2026,Y,EU
O01636,Globex,379.74,CHF,16/02/2026,Y,US
O01637,Globex,202.88,EUR,14/05/2026,Y,US
O01638,Globex,"3,330.12",EUR,19/07/2026,Y,US
O01639,ACME,"2,724.94",USD,11/01/2026,Y,EU
O01640,Hooli,"3,618.83",CHF,22/04/2026,N,EU
O01641,Globex,"4,015.21",CHF,14/02/2026,Y,US
O01642,ACME,"2,961.66",CHF,15/05/2026,Y,EU
O01643,Globex,"1,276.30",USD,24/06/2026,Y,US
O01644,Globex,"4,193.79",CHF,26/06/2026,Y,US
O01645,Umbrella,"4,629.51",CHF,24/09/2026,N,EU
O01646,ACME,948.70,USD,16/07/2026,N,US
O01647,Umbrella,156.68,USD,24/04/2026,Y,US
O01648,Hooli,636.22,CHF,13/04/2026,N,EU
O01649,Umbrella,848.06,CHF,12/08/2026,N,EU
O01650,ACME,161.55,EUR,19/07/2026,Y,EU
O01651,Hooli,"2,852.89",CHF,14/03/2026,Y,US
O01652,Globex,"4,661.44",USD,25/05/2026,N,EU
O01653,Umbrella,"4,549.06",EUR,11/05/2026,Y,EU
O01654,Initech,"2,675.53",EUR,23/05/2026,Y,EU
O01655,ACME,"4,492.73",CHF,27/02/2026,N,US
O01656,Hooli,"1,052.23",EUR,17/03/2026,N,EU
O01657,Globex,"3,538.38",CHF,22/03/2026,N,EU
O01658,ACME,404.45,EUR,13/01/2026,Y,US
O01659,Globex,576.64,USD,20/09/2026,Y,EU
O01660,ACME,"2,604.84",EUR,22/04/2026,Y,EU
O01661,ACME,"2,900.02",CHF,11/06/2026,Y,US
O01662,ACME,382.76,CHF,10/09/2026,N,EU
O01663,ACME,"1,210.07",CHF,18/06/2026,Y,EU
O01664,HOOLI,"2,346.62",CHF,19/07/2026,N,US
O01665,ACME,"2,825.33",EUR,14/07/2026,Y,US
O01666,UMBRELLA,"4,093.58",CHF,22/05/2026,Y,EU
O01667,Umbrella,302.06,CHF,17/04/2026,Y,EU
O01668,ACME,"2,840.01",EUR,21/05/2026,Y,US
O01669,ACME,"4,390.72",EUR,21/02/2026,Y,US
O01670,Hooli,"2,242.30",EUR,16/01/2026,N,US
O01671,Initech,754.92,EUR,26/01/2026,N,EU
O01672,Hooli,"2,626.21",USD,28/03/2026,N,US
O01673,Globex,"1,272.74",USD,23/08/2026,N,US
O01674,HOOLI,632.38,EUR,15/05/2026,N,US
O01675,Initech,"2,753.03",USD,25/08/2026,Y,EU
O01676,ACME,"2,825.29",USD,11/04/2026,N,EU
O01677,INITECH,"1,316.70",CHF,14/09/2026,N,US
O01678,Umbrella,"4,787.25",EUR,28/09/2026,N,EU
O01679,Globex,"4,756.32",USD,23/06/2026,N,US
O01680,ACME,"2,748.75",EUR,11/08/2026,Y,US
O01681,Globex,"4,635.66",USD,23/03/2026,N,EU
O01682,ACME,"4,103.21",USD,28/04/2026,Y,EU
O01683,Globex,"3,188.24",EUR,28/09/2026,Y,US
O01684,Umbrella,"3,796.54",USD,21/01/2026,N,EU
O01685,Hooli,"2,452.55",EUR,15/06/2026,Y,US
O01686,Initech,"2,464.67",USD,23/02/2026,Y,EU
O01687,ACME,"3,402.06",EUR,22/08/2026,N,EU
O01688,ACME,533.96,USD,15/09/2026,Y,EU
O01689,Umbrella,970.79,USD,15/06/2026,Y,EU
O01690,INITECH,"3,905.09",USD,20/06/2026,Y,US
O01691,GLOBEX,448.68,CHF,13/06/2026,Y,US
O01692,Hooli,"4,434.87",EUR,25/01/2026,N,EU
O01693,GLOBEX,915.25,USD,23/04/2026,Y,US
O01694,ACME,"1,435.38",EUR,10/08/2026,Y,EU
O01695,UMBRELLA,"1,041.00",USD,19/04/2026,N,EU
O01696,Hooli,"4,728.19",EUR,11/09/2026,N,EU
O01697,ACME,258.89,USD,14/02/2026,Y,US
O01698,Umbrella,130.51,EUR,16/05/2026,N,US
O01699,Initech,"1,734.40",USD,12/06/2026,Y,US
O01700,Hooli,"3,040.24",CHF,21/01/2026,Y,EU
O01701,Globex,403.26,CHF,24/05/2026,N,US
O01702,ACME,56.38,EUR,24/05/2026,N,US
O01703,INITECH,"4,382.04",CHF,23/09/2026,N,EU
O01704,UMBRELLA,"3,555.38",EUR,20/06/2026,Y,US
O01705,UMBRELLA,"1,493.05",CHF,16/04/2026,Y,EU
O01706,Globex,"3,429.08",EUR,24/06/2026,Y,US
O01707,Initech,"3,248.80",CHF,25/03/2026,Y,EU
O01708,Umbrella,"4,892.63",CHF,26/07/2026,Y,EU
O01709,Hooli,"2,604.61",EUR,27/01/2026,Y,EU
O01710,Umbrella,"4,433.86",USD,14/01/2026,Y,US
O01711,ACME,"1,256.90",USD,15/09/2026,Y,EU
O01712,Hooli,"2,376.63",USD,25/01/2026,Y,EU
O01713,Umbrella,"3,282.31",CHF,27/06/2026,Y,US
O01714,Globex,"3,407.28",USD,14/02/2026,Y,US
O01715,Initech,"1,347.19",USD,11/07/2026,Y,US
O01716,ACME,"1,613.77",CHF,20/01/2026,N,US
O01717,Umbrella,"1,507.12",CHF,21/01/2026,Y,EU
O01718,HOOLI,"3,194.74",USD,19/05/2026,N,EU
O01719,UMBRELLA,"3,089.10",USD,20/03/2026,Y,US
O01720,Hooli,479.78,EUR,10/07/2026,N,EU
O01721,Umbrella,"3,186.98",EUR,16/05/2026,N,US
O01722,Initech,153.21,EUR,14/06/2026,Y,US
O01723,Globex,"2,430.46",USD,20/06/2026,Y,US
O01724,INITECH,"3,117.52",EUR,25/07/2026,N,US
O01725,Umbrella,"1,764.47",EUR,25/04/2026,Y,US
O01726,Umbrella,"4,126.27",USD,25/08/2026,N,EU
O01727,ACME,"1,157.72",CHF,20/04/2026,Y,US
O01728,Initech,"1,359.66",CHF,25/05/2026,N,US
O01729,ACME,"2,895.26",USD,22/03/2026,Y,EU
O01730,INITECH,"1,132.36",EUR,24/09/2026,N,EU
O01731,Hooli,"3,375.12",EUR,10/01/2026,Y,EU
O01732,UMBRELLA,"1,556.58",EUR,23/03/2026,Y,US
O01733,Initech,"2,320.77",CHF,23/02/2026,Y,EU
O01734,UMBRELLA,"3,056.35",EUR,14/05/2026,Y,US
O01735,Globex,"4,510.17",CHF,12/01/2026,N,US
O01736,ACME,546.72,USD,20/06/2026,Y,US
O01737,INITECH,"3,667.33",CHF,21/05/2026,N,EU
O01738,Globex,"4,061.39",USD,17/06/2026,Y,US
O01739,UMBRELLA,"2,963.92",USD,14/05/2026,N,EU
O01740,Globex,"4,276.61",USD,23/05/2026,N,US
O01741,Initech,"3,526.67",EUR,22/09/2026,Y,US
O01742,ACME,"1,718.69",USD,10/06/2026,Y,EU
O01743,ACME,"1,544.22",USD,21/01/2026,Y,EU
O01744,Initech,"2,446.01",EUR,28/03/2026,N,US
O01745,Hooli,810.39,USD,20/08/2026,N,EU
O01746,Hooli,"2,427.87",CHF,20/08/2026,Y,US
O01747,Umbrella,"3,407.64",USD,13/01/2026,N,US
O01748,INITECH,"4,296.53",CHF,27/01/2026,N,US
O01749,Hooli,330.22,CHF,21/04/2026,N,US
O01750,ACME,"3,767.55",USD,16/02/2026,Y,EU
O01751,GLOBEX,"3,039.63",USD,21/09/2026,N,EU
O01752,Umbrella,"2,150.06",USD,15/04/2026,Y,EU
O01753,ACME,"1,911.82",CHF,19/06/2026,Y,US
O01754,Initech,"4,187.14",USD,18/02/2026,Y,US
O01755,ACME,"1,557.38",EUR,12/09/2026,Y,EU
O01756,Umbrella,"2,447.26",USD,24/07/2026,Y,US
O01757,Initech,"4,035.31",USD,20/06/2026,Y,EU
O01758,Umbrella,"1,030.98",CHF,15/01/2026,Y,EU
O01759,Hooli,"2,546.12",CHF,14/05/2026,N,EU
O01760,Umbrella,"3,940.75",USD,26/02/2026,N,US
O01761,Globex,"4,887.22",USD,15/05/2026,Y,US
O01762,Hooli,270.05,CHF,21/05/2026,Y,US
O01763,Umbrella,989.55,CHF,27/02/2026,N,EU
O01764,HOOLI,"3,377.21",USD,26/01/2026,N,US
O01765,Hooli,"2,871.95",USD,23/04/2026,Y,US
O01766,ACME,"4,126.17",EUR,28/07/2026,Y,US
O01767,Umbrella,"4,223.62",USD,18/04/2026,Y,US
O01768,ACME,"3,974.71",USD,20/05/2026,Y,US
O01769,Umbrella,"1,450.28",USD,20/02/2026,N,US
O01770,Hooli,760.15,EUR,28/07/2026,N,US
O01771,ACME,677.99,EUR,20/06/2026,Y,EU
O01772,INITECH,"4,629.11",CHF,15/02/2026,N,US
O01773,UMBRELLA,"3,568.19",GBP,11/06/2026,N,US
O01774,HOOLI,"1,584.92",CHF,22/08/2026,N,EU
O01775,Umbrella,"2,825.42",CHF,21/06/2026,N,US
O01776,Umbrella,"4,351.24",EUR,21/02/2026,Y,EU
O01777,Umbrella,"1,110.91",EUR,13/04/2026,N,US
O01778,GLOBEX,"1,199.91",CHF,25/04/2026,Y,EU
O01779,Hooli,"1,522.41",USD,22/05/2026,N,EU
O01780,GLOBEX,"3,641.74",CHF,12/08/2026,N,US
O01781,Hooli,984.99,CHF,26/05/2026,N,EU
O01782,Hooli,269.67,CHF,22/09/2026,N,EU
O01783,INITECH,"2,485.41",USD,17/01/2026,N,US
O01784,Initech,"4,576.36",CHF,13/02/2026,Y,EU
O01785,Umbrella,"3,760.45",USD,13/07/2026,N,US
O01786,GLOBEX,"2,687.26",CHF,24/02/2026,Y,EU
O01787,Initech,"2,244.89",EUR,28/09/2026,Y,EU
O01788,Globex,"4,063.06",USD,12/03/2026,Y,US
O01789,Hooli,"3,010.89",EUR,28/04/2026,Y,US
O01790,ACME,"1,672.67",EUR,17/07/2026,Y,EU
O01791,ACME,690.06,EUR,20/09/2026,N,EU
O01792,Initech,"2,328.18",EUR,18/09/2026,N,US
O01793,ACME,"4,111.19",EUR,22/03/2026,Y,US
O01794,UMBRELLA,"4,036.43",EUR,20/09/2026,Y,EU
