order_id,customer,amount,ccy,trade_date,active
O01607,Initech,2994.44,CHF,2026-06-12,True
O01608,Umbrella,4402.44,CHF,2026-07-20,False
O01609,Globex,2694.16,CHF,2026-08-19,False
O01610,Initech,4496.67,CHF,2026-02-27,True
O01611,Globex,638.19,USD,2026-01-27,False
O01612,Initech,1525.44,EUR,2026-04-16,True
O01613,Hooli,1275.6,USD,2026-03-13,False
O01614,ACME,694.98,CHF,2026-02-11,False
O01615,Globex,3258.13,USD,2026-02-22,True
O01616,Umbrella,242.32,USD,2026-04-14,True
O01617,Hooli,481.19,CHF,2026-03-19,False
O01618,Globex,2005.09,EUR,2026-07-15,True
O01619,Initech,4431.63,CHF,2026-04-28,False
O01620,Hooli,2670.19,USD,2026-04-26,True
O01621,Umbrella,34.56,CHF,2026-03-16,True
O01622,Umbrella,4525.71,CHF,2026-08-10,True
O01623,ACME,3403.36,EUR,2026-05-23,False
O01624,Initech,1777.22,USD,2026-05-24,True
O01625,Initech,1862.21,CHF,2026-09-20,True
O01626,Initech,4794.3,USD,2026-09-13,False
O01627,Globex,2373.95,CHF,2026-07-24,False
O01628,Initech,2324.36,CHF,2026-07-22,False
O01629,Globex,4497.47,EUR,2026-01-11,True
O01630,Initech,1707.85,EUR,2026-08-25,True
O01631,Umbrella,1135.43,USD,2026-01-20,False
O01632,ACME,4159.89,EUR,2026-05-18,True
O01633,Umbrella,740.37,CHF,2026-01-27,True
O01634,ACME,414.99,USD,2026-03-28,True
O01635,Globex,3738.46,CHF,2026-03-15,True
O01636,Globex,379.74,CHF,2026-02-16,True
O01637,Globex,200.01,EUR,2026-05-14,True
O01638,Globex,3330.12,EUR,2026-07-19,True
O01639,ACME,2724.94,USD,2026-01-11,True
O01640,Hooli,3618.83,CHF,2026-04-22,False
O01641,Globex,4015.21,CHF,2026-02-14,True
O01642,ACME,2961.66,CHF,2026-05-15,True
O01643,Globex,1276.3,USD,2026-06-24,True
O01644,Globex,4193.79,CHF,2026-06-26,True
O01645,Umbrella,4629.51,CHF,2026-09-24,False
O01646,ACME,948.7,USD,2026-07-16,False
O01647,Umbrella,156.68,USD,2026-04-24,True
O01648,Hooli,636.22,CHF,2026-04-13,False
O01649,Umbrella,848.06,CHF,2026-08-12,False
O01650,ACME,161.55,EUR,2026-07-19,True
O01651,Hooli,2852.89,CHF,2026-03-14,True
O01652,Globex,4661.44,USD,2026-05-25,False
O01653,Umbrella,4549.06,EUR,2026-05-11,True
O01654,Initech,2675.53,EUR,2026-05-23,True
O01655,ACME,4492.73,CHF,2026-02-27,False
O01656,Hooli,1052.23,EUR,2026-03-17,False
O01657,Globex,3538.38,CHF,2026-03-22,False
O01658,ACME,404.45,EUR,2026-01-13,True
O01659,Globex,581.1,USD,2026-09-20,True
O01660,ACME,2604.84,EUR,2026-04-22,True
O01661,ACME,2900.02,CHF,2026-06-11,True
O01662,ACME,382.76,CHF,2026-09-10,False
O01663,ACME,1210.07,CHF,2026-06-18,True
O01664,Hooli,2346.62,CHF,2026-07-19,False
O01665,ACME,2825.33,EUR,2026-07-14,True
O01666,Umbrella,4093.58,CHF,2026-05-22,True
O01667,Umbrella,302.06,CHF,2026-04-17,True
O01668,ACME,2840.01,EUR,2026-05-21,True
O01669,ACME,4390.72,EUR,2026-02-21,True
O01670,Hooli,2244.89,EUR,2026-01-16,False
O01671,Initech,754.92,EUR,2026-01-26,False
O01672,Hooli,2626.21,USD,2026-03-28,False
O01673,Globex,1272.74,USD,2026-08-23,False
O01674,Hooli,632.38,EUR,2026-05-15,False
O01675,Initech,2753.03,USD,2026-08-25,True
O01676,ACME,2825.29,USD,2026-04-11,False
O01677,Initech,1316.7,CHF,2026-09-14,False
O01678,Umbrella,4787.25,EUR,2026-09-28,False
O01679,Globex,4756.32,USD,2026-06-23,False
O01680,ACME,2748.75,EUR,2026-08-11,True
O01681,Globex,4635.66,USD,2026-03-23,False
O01682,ACME,4103.21,USD,2026-04-28,True
O01683,Globex,3188.24,EUR,2026-09-28,True
O01684,Umbrella,3796.54,USD,2026-01-21,False
O01685,Hooli,2452.55,EUR,2026-06-15,True
O01686,Initech,2464.67,USD,2026-02-23,True
O01687,ACME,3402.06,EUR,2026-08-22,False
O01688,ACME,533.96,USD,2026-09-15,True
O01689,Umbrella,970.79,USD,2026-06-15,True
O01690,Initech,3907.12,USD,2026-06-20,True
O01691,Globex,448.68,CHF,2026-06-13,True
O01692,Hooli,4434.87,EUR,2026-01-25,False
O01693,Globex,915.25,USD,2026-04-23,True
O01694,ACME,1435.38,EUR,2026-08-10,True
O01695,Umbrella,1041.31,USD,2026-04-19,False
O01696,Hooli,4728.19,EUR,2026-09-11,False
O01697,ACME,258.89,USD,2026-02-14,True
O01698,Umbrella,130.51,EUR,2026-05-16,False
O01699,Initech,1734.4,USD,2026-06-12,True
O01700,Hooli,3040.24,CHF,2026-01-21,True
O01701,Globex,403.26,CHF,2026-05-24,False
O01702,ACME,56.38,EUR,2026-05-24,False
O01703,Initech,4382.04,CHF,2026-09-23,False
O01704,Umbrella,3555.38,EUR,2026-06-20,True
O01705,Umbrella,1497.04,CHF,2026-04-16,True
O01706,Globex,3429.08,EUR,2026-06-24,True
O01707,Initech,3248.8,CHF,2026-03-25,True
O01708,Umbrella,4892.63,CHF,2026-07-26,True
O01709,Hooli,2604.61,EUR,2026-01-27,True
O01710,Umbrella,4433.86,USD,2026-01-14,True
O01711,ACME,1256.9,USD,2026-09-15,True
O01712,Hooli,2376.63,USD,2026-01-25,True
O01713,Umbrella,3282.31,CHF,2026-06-27,True
O01714,Globex,3411.71,USD,2026-02-14,True
O01715,Initech,1347.19,USD,2026-07-11,True
O01716,ACME,1611.94,CHF,2026-01-20,False
O01717,Umbrella,1507.12,CHF,2026-01-21,True
O01718,Hooli,3194.74,USD,2026-05-19,False
O01719,Umbrella,3089.1,USD,2026-03-20,True
O01720,Hooli,479.78,EUR,2026-07-10,False
O01721,Umbrella,3186.98,EUR,2026-05-16,False
O01722,Initech,153.67,EUR,2026-06-14,True
O01723,Globex,2430.46,USD,2026-06-20,True
O01724,Initech,3117.52,EUR,2026-07-25,False
O01725,Umbrella,1764.47,EUR,2026-04-25,True
O01726,Umbrella,4126.27,USD,2026-08-25,False
O01727,ACME,1157.72,CHF,2026-04-20,True
O01728,Initech,1359.66,CHF,2026-05-25,False
O01729,ACME,2894.67,USD,2026-03-22,True
O01730,Initech,1132.36,EUR,2026-09-24,False
O01731,Hooli,3375.12,EUR,2026-01-10,True
O01732,Umbrella,1556.58,EUR,2026-03-23,True
O01733,Initech,2320.77,CHF,2026-02-23,True
O01734,Umbrella,3056.35,EUR,2026-05-14,True
O01735,Globex,4510.17,CHF,2026-01-12,False
O01736,ACME,546.72,USD,2026-06-20,True
O01737,Initech,3667.33,CHF,2026-05-21,False
O01738,Globex,4061.39,USD,2026-06-17,True
O01739,Umbrella,2963.92,USD,2026-05-14,False
O01740,Globex,4276.61,USD,2026-05-23,False
O01741,Initech,3526.67,EUR,2026-09-22,True
O01742,ACME,1718.69,USD,2026-06-10,True
O01743,ACME,1544.22,USD,2026-01-21,True
O01744,Initech,2446.01,EUR,2026-03-28,False
O01745,Hooli,810.39,USD,2026-08-20,False
O01746,Hooli,2427.87,CHF,2026-08-20,True
O01747,Umbrella,3407.64,USD,2026-01-13,False
O01748,Initech,4296.53,CHF,2026-01-27,False
O01749,Hooli,330.22,CHF,2026-04-21,False
O01750,ACME,3767.55,USD,2026-02-16,True
O01751,Globex,3039.63,USD,2026-09-21,False
O01752,Umbrella,2150.06,USD,2026-04-15,True
O01753,ACME,1911.82,CHF,2026-06-19,True
O01754,Initech,4187.14,USD,2026-02-18,True
O01755,ACME,1557.38,EUR,2026-09-12,True
O01756,Umbrella,2442.85,USD,2026-07-24,True
O01757,Initech,4035.31,USD,2026-06-20,True
O01758,Umbrella,1030.98,CHF,2026-01-15,True
O01759,Hooli,2546.12,CHF,2026-05-14,False
O01760,Umbrella,3940.75,USD,2026-02-26,False
O01761,Globex,4889.25,USD,2026-05-15,True
O01762,Hooli,270.05,CHF,2026-05-21,True
O01763,Umbrella,989.55,CHF,2026-02-27,False
O01764,Hooli,3377.21,USD,2026-01-26,False
O01765,Hooli,2871.95,USD,2026-04-23,True
O01766,ACME,4126.17,EUR,2026-07-28,True
O01767,Umbrella,4223.62,USD,2026-04-18,True
O01768,ACME,3974.71,USD,2026-05-20,True
O01769,Umbrella,1452.25,USD,2026-02-20,False
O01770,Hooli,760.15,EUR,2026-07-28,False
O01771,ACME,677.99,EUR,2026-06-20,True
O01772,Initech,4629.11,CHF,2026-02-15,False
O01773,Umbrella,3568.19,EUR,2026-06-11,False
O01774,Hooli,1584.92,CHF,2026-08-22,False
O01775,Umbrella,2820.44,CHF,2026-06-21,False
O01776,Umbrella,4351.24,EUR,2026-02-21,True
O01777,Umbrella,1110.91,EUR,2026-04-13,False
O01778,Globex,1204.75,CHF,2026-04-25,True
O01779,Hooli,1522.41,USD,2026-05-22,False
O01780,Globex,3641.74,CHF,2026-08-12,False
O01781,Hooli,984.99,CHF,2026-05-26,False
O01782,Hooli,269.67,CHF,2026-09-22,False
O01783,Initech,2485.41,USD,2026-01-17,False
O01784,Initech,4576.36,CHF,2026-02-13,True
O01785,Umbrella,3760.45,USD,2026-07-13,False
O01786,Globex,2687.26,CHF,2026-02-24,True
O01787,Initech,2244.89,EUR,2026-09-28,True
O01788,Globex,4063.06,USD,2026-03-12,True
O01789,Hooli,3010.89,EUR,2026-04-28,True
O01790,ACME,1672.7,EUR,2026-07-17,True
O01791,ACME,690.06,EUR,2026-09-20,False
O01792,Initech,2328.18,EUR,2026-09-18,False
O01793,ACME,4110.89,EUR,2026-03-22,True
O01794,Umbrella,4036.43,EUR,2026-09-20,True
O01795,ACME,709.93,CHF,2026-08-14,True
O01796,Initech,4246.9,USD,2026-01-26,False
O01797,Globex,1905.17,USD,2026-02-11,False
O01798,Globex,2573.75,EUR,2026-05-16,False
O01799,Globex,3457.96,USD,2026-09-13,False
O01800,Initech,1461.75,EUR,2026-07-26,False
O01801,Hooli,246.68,USD,2026-02-14,True
O01802,Initech,1825.81,USD,2026-02-20,False
O01803,ACME,4653.37,USD,2026-09-13,False
O01804,ACME,4230.95,USD,2026-03-16,True
O01805,Umbrella,346.52,CHF,2026-02-20,False
O01806,Umbrella,1065.92,CHF,2026-07-10,True
O01807,Umbrella,4623.08,CHF,2026-06-20,True
O01808,ACME,4854.54,USD,2026-01-14,False
O01809,Globex,2647.83,CHF,2026-02-20,True
O01810,ACME,1537.23,CHF,2026-05-23,False
O01811,Hooli,2522.94,EUR,2026-05-25,False
O01812,Globex,3749.72,CHF,2026-01-17,True
O01813,Umbrella,593.32,CHF,2026-06-15,False
O01814,ACME,4115.56,CHF,2026-02-24,True
O01815,Hooli,4433.77,CHF,2026-01-13,False
O01816,Globex,3774.27,USD,2026-02-15,True
O01817,Initech,2370.99,CHF,2026-07-12,False
O01818,Umbrella,3522.64,USD,2026-02-15,False
O01819,Globex,2751.15,CHF,2026-02-20,True
O01820,Globex,2188.13,CHF,2026-02-14,True
O01821,Globex,3814.77,CHF,2026-09-22,True
O01822,Hooli,2389.27,CHF,2026-04-20,False
O01823,ACME,2951.11,CHF,2026-09-23,True
O01824,ACME,3101.37,USD,2026-05-22,False
O01825,Umbrella,271.35,EUR,2026-07-20,True
O01826,Initech,718.72,USD,2026-06-21,True
O01827,Initech,4991.27,CHF,2026-01-28,True
O01828,Umbrella,660.32,EUR,2026-01-18,False
O01829,Globex,2780.0,CHF,2026-05-13,True
O01830,Initech,374.98,USD,2026-06-20,True
O01831,Globex,4594.61,USD,2026-03-14,False
O01832,Hooli,4597.16,CHF,2026-01-21,False
O01833,ACME,2649.32,EUR,2026-07-20,False
O01834,Hooli,3575.19,USD,2026-03-28,True
O01835,Hooli,4745.42,EUR,2026-03-18,False
O01836,Hooli,440.11,CHF,2026-06-18,False
O01837,Initech,2940.09,USD,2026-03-15,True
O01838,Umbrella,2608.9,EUR,2026-03-15,False
O01839,ACME,247.17,CHF,2026-08-22,True
O01840,Umbrella,1655.19,EUR,2026-03-27,False
O01841,Globex,548.7,EUR,2026-07-21,False
O01842,ACME,4824.74,EUR,2026-07-21,False
O01843,Umbrella,1397.0,USD,2026-09-27,False
O01844,ACME,1270.97,CHF,2026-02-28,True
O01845,Umbrella,3372.78,CHF,2026-07-24,False
O01846,ACME,3571.64,CHF,2026-02-10,False
O01847,Initech,974.89,EUR,2026-07-12,True
O01848,ACME,1148.3,EUR,2026-01-14,True
O01849,Hooli,1443.82,USD,2026-08-22,True
O01850,Umbrella,2949.72,EUR,2026-05-21,False
O01851,Hooli,3563.61,USD,2026-05-26,True
O01852,ACME,895.83,CHF,2026-01-17,False
O01853,Umbrella,2802.14,USD,2026-02-15,True
O01854,ACME,1335.93,EUR,2026-02-27,True
O01855,Umbrella,4063.88,EUR,2026-06-11,False
O01856,Globex,379.56,CHF,2026-06-22,False
O01857,Initech,2829.38,CHF,2026-04-19,True
O01858,Umbrella,1722.62,CHF,2026-08-26,False
O01859,ACME,4130.19,CHF,2026-06-25,True
O01860,Initech,2466.06,USD,2026-05-26,False
O01861,Umbrella,4565.04,USD,2026-02-20,True
O01862,Initech,3353.21,USD,2026-08-24,False
O01863,ACME,4705.12,EUR,2026-07-24,False
O01864,Hooli,2530.78,CHF,2026-01-19,False
O01865,Hooli,2672.69,EUR,2026-01-14,True
O01866,ACME,2905.8,USD,2026-09-22,False
O01867,Initech,2207.1,USD,2026-02-10,False
O01868,ACME,4700.51,EUR,2026-05-10,False
O01869,Umbrella,4503.58,USD,2026-02-13,True
O01870,Hooli,4086.06,CHF,2026-06-12,False
O01871,Umbrella,4436.34,EUR,2026-08-18,True
O01872,Globex,1795.48,USD,2026-07-22,True
O01873,ACME,4139.51,EUR,2026-02-16,False
O01874,Initech,1318.96,CHF,2026-06-21,False
O01875,Umbrella,1844.24,EUR,2026-08-20,True
O01876,Umbrella,2522.08,CHF,2026-06-15,False
O01877,Hooli,2232.4,USD,2026-09-15,False
O01878,Initech,1013.3,EUR,2026-04-17,False
O01879,Hooli,676.01,EUR,2026-01-19,False
O01880,Globex,2640.56,USD,2026-06-26,True
O01881,ACME,1929.52,EUR,2026-07-23,False
O01882,ACME,1849.31,EUR,2026-06-24,False
O01883,Globex,116.29,USD,2026-05-23,False
O01884,Initech,3039.35,USD,2026-07-10,True
O01885,Globex,75.22,USD,2026-08-24,False
O01886,ACME,4639.55,CHF,2026-01-25,True
O01887,Umbrella,1615.59,USD,2026-01-28,True
O01888,Initech,3199.92,USD,2026-02-19,True
O01889,Umbrella,1455.27,EUR,2026-01-18,False
O01890,Umbrella,4070.99,EUR,2026-01-24,False
O01891,ACME,4114.84,CHF,2026-02-21,False
O01892,Umbrella,3867.7,CHF,2026-03-12,False
O01893,ACME,61.81,USD,2026-07-24,True
O01894,Hooli,2313.31,CHF,2026-07-20,True
O01895,ACME,4249.14,EUR,2026-03-11,False
O01896,ACME,2524.95,EUR,2026-06-15,False
O01897,Globex,3503.82,CHF,2026-04-23,False
O01898,ACME,2340.23,CHF,2026-03-21,False
O01899,Globex,733.61,EUR,2026-08-17,True
O01900,Umbrella,561.71,CHF,2026-02-14,True
O01901,ACME,619.49,CHF,2026-02-14,False
O01902,Hooli,2151.7,EUR,2026-07-26,True
O01903,Initech,2829.52,USD,2026-09-13,False
O01904,Initech,4596.68,USD,2026-01-14,False
O01905,Hooli,2188.6,EUR,2026-08-15,False
O01906,Umbrella,4706.77,USD,2026-05-23,True
O01907,Globex,1426.61,CHF,2026-04-19,False
O01908,Hooli,2051.49,USD,2026-04-20,False
O01909,Initech,803.72,EUR,2026-08-26,True
O01910,Initech,2701.19,EUR,2026-02-22,False
O01911,Initech,1588.08,EUR,2026-09-24,True
O01912,Hooli,2164.02,EUR,2026-03-26,False
O01913,Hooli,2223.39,EUR,2026-05-24,True
O01914,Initech,2614.89,EUR,2026-06-14,False
O01915,Umbrella,1676.38,CHF,2026-09-22,False
O01916,Globex,747.64,USD,2026-08-20,True
O01917,Umbrella,3847.95,CHF,2026-08-16,True
O01918,ACME,2776.19,CHF,2026-09-11,False
O01919,Hooli,2149.92,USD,2026-04-23,False
O01920,Initech,2653.38,USD,2026-04-24,True
O01921,Initech,2572.65,CHF,2026-09-25,True
O01922,Umbrella,2282.69,CHF,2026-09-26,True
O01923,Hooli,3385.71,EUR,2026-04-18,False
O01924,Initech,2981.76,EUR,2026-01-17,True
O01925,Initech,1543.21,CHF,2026-03-26,True
O01926,Umbrella,360.17,EUR,2026-06-22,True
O01927,Initech,3638.23,USD,2026-03-14,False
O01928,Hooli,1159.32,USD,2026-04-17,True
O01929,ACME,4859.68,CHF,2026-03-26,False
O01930,Globex,1161.0,EUR,2026-07-13,True
O01931,Initech,2176.14,EUR,2026-09-21,False
O01932,Globex,2661.27,EUR,2026-08-24,True
O01933,Initech,1194.02,CHF,2026-01-23,True
O01934,Umbrella,4932.68,USD,2026-05-22,False
O01935,Umbrella,1072.59,EUR,2026-02-20,False
O01936,Initech,4821.0,USD,2026-06-22,True
O01937,Globex,362.64,CHF,2026-05-23,True
O01938,Globex,271.84,EUR,2026-07-27,False
O01939,Globex,3563.63,EUR,2026-09-24,False
O01940,ACME,705.79,EUR,2026-03-15,False
O01941,Umbrella,301.34,CHF,2026-03-20,False
O01942,Initech,156.69,EUR,2026-06-18,False
O01943,Globex,607.67,USD,2026-07-14,True
O01944,Globex,1735.12,EUR,2026-03-27,False
O01945,Globex,164.69,CHF,2026-09-23,False
O01946,Umbrella,1669.54,EUR,2026-05-16,False
O01947,Initech,4505.21,CHF,2026-03-23,True
O01948,Initech,1344.12,CHF,2026-01-26,True
O01949,Globex,2088.94,CHF,2026-05-15,True
O01950,Umbrella,4362.44,USD,2026-03-25,False
O01951,ACME,425.94,CHF,2026-09-22,False
O01952,Umbrella,1243.6,CHF,2026-07-12,False
O01953,Hooli,2931.34,EUR,2026-08-28,True
O01954,Initech,3407.77,EUR,2026-09-11,True
O01955,Umbrella,2076.96,EUR,2026-09-25,False
O01956,Initech,3045.0,USD,2026-02-13,False
O01957,Initech,2754.55,USD,2026-03-25,True
O01958,Umbrella,4470.15,CHF,2026-06-21,True
O01959,Hooli,2136.62,CHF,2026-07-17,True
O01960,Umbrella,3615.96,EUR,2026-03-28,False
O01961,Globex,1593.48,CHF,2026-04-23,True
O01962,Umbrella,751.06,CHF,2026-07-15,True
O01963,ACME,1730.21,USD,2026-07-28,False
O01964,Initech,1433.52,CHF,2026-06-19,False
O01965,Initech,2356.72,EUR,2026-04-24,True
O01966,Initech,3193.97,EUR,2026-09-20,True
O01967,ACME,573.82,USD,2026-05-26,True
O01968,Globex,3176.15,USD,2026-02-19,False
O01969,ACME,4518.63,EUR,2026-01-24,False
O01970,Initech,1256.8,CHF,2026-02-18,True
O01971,Hooli,4589.0,EUR,2026-07-24,False
O01972,Umbrella,1710.15,USD,2026-03-21,False
O01973,Hooli,4375.25,USD,2026-03-12,False
O01974,Initech,1606.8,CHF,2026-02-24,False
O01975,ACME,1408.13,USD,2026-09-21,False
O01976,Initech,1437.41,EUR,2026-06-15,True
O01977,Initech,3525.26,CHF,2026-07-20,True
O01978,Initech,2718.38,EUR,2026-09-10,True
O01979,Hooli,2102.73,EUR,2026-08-20,True
O01980,Hooli,2367.84,USD,2026-08-15,True
O01981,Umbrella,1845.26,CHF,2026-04-23,True
O01982,Globex,3417.42,USD,2026-08-27,True
O01983,Initech,1670.62,USD,2026-02-26,True
O01984,Hooli,4661.76,USD,2026-06-27,False
O01985,Globex,4862.05,CHF,2026-07-20,False
O01986,Initech,3404.37,CHF,2026-04-22,True
O01987,Umbrella,1764.78,EUR,2026-09-13,True
O01988,Hooli,209.3,USD,2026-05-18,False
O01989,ACME,1865.77,USD,2026-08-26,False
O01990,ACME,2742.59,CHF,2026-09-26,False
O01991,ACME,934.34,EUR,2026-03-12,True
O01992,Initech,174.54,CHF,2026-07-12,True
O01993,Globex,3781.5,USD,2026-05-10,False
O01994,Initech,3401.49,EUR,2026-09-18,True
O01995,Umbrella,1859.23,EUR,2026-06-11,False
O01996,ACME,3773.06,CHF,2026-07-11,False
O01997,Initech,2169.92,CHF,2026-04-25,False
O01998,ACME,1135.76,USD,2026-01-26,False
O01999,Hooli,3105.22,EUR,2026-02-17,False
O02000,Initech,4447.77,CHF,2026-07-22,True
O02001,Globex,290.55,EUR,2026-01-26,True
O02002,Initech,1444.52,USD,2026-06-25,False
O02003,Globex,1696.88,CHF,2026-05-24,True
O02004,Hooli,2401.92,USD,2026-08-25,True
O02005,Initech,1801.56,CHF,2026-04-27,False
O02006,Initech,901.14,USD,2026-07-15,False
O02007,Globex,1287.54,USD,2026-09-28,True
O02008,ACME,4976.22,CHF,2026-04-17,True
O02009,ACME,860.3,EUR,2026-09-23,True
O02010,Hooli,366.48,EUR,2026-03-11,False
O02011,Hooli,2234.07,USD,2026-06-14,False
O02012,Initech,435.75,USD,2026-04-23,True
O02013,Umbrella,1204.5,USD,2026-07-15,True
O02014,ACME,1031.21,CHF,2026-04-12,False
O02015,Initech,4081.17,USD,2026-06-10,True
O02016,Globex,2660.25,USD,2026-03-11,True
O02017,Hooli,3253.83,CHF,2026-09-26,True
O02018,Globex,1562.13,CHF,2026-07-16,False
O02019,ACME,804.5,USD,2026-05-18,False
O02020,Globex,63.09,EUR,2026-04-13,False
O02021,Umbrella,4285.69,EUR,2026-06-22,False
O02022,Umbrella,4848.71,CHF,2026-09-25,False
O02023,ACME,4594.88,USD,2026-09-21,True
O02024,Globex,1287.19,EUR,2026-02-13,False
O02025,Hooli,4103.82,CHF,2026-03-24,False
O02026,Hooli,2566.49,USD,2026-04-21,True
O02027,Initech,4390.66,USD,2026-04-15,True
O02028,Umbrella,4374.1,EUR,2026-03-26,True
O02029,Globex,2444.54,EUR,2026-02-17,False
O02030,Hooli,4468.35,CHF,2026-04-22,False
O02031,Initech,2859.49,CHF,2026-06-17,True
O02032,ACME,3712.6,USD,2026-07-26,True
O02033,Umbrella,3461.03,EUR,2026-01-16,False
O02034,Hooli,3687.9,EUR,2026-02-20,False
O02035,Globex,1888.67,USD,2026-06-19,False
O02036,Globex,3983.79,CHF,2026-02-19,False
O02037,Umbrella,3478.61,USD,2026-08-28,False
O02038,Globex,1538.02,CHF,2026-02-19,False
O02039,Umbrella,3921.85,CHF,2026-04-10,False
O02040,Umbrella,3155.42,EUR,2026-06-23,True
O02041,Umbrella,778.99,CHF,2026-08-10,False
O02042,ACME,3719.46,CHF,2026-07-15,True
O02043,Globex,3375.72,CHF,2026-09-26,False
O02044,Initech,1045.73,EUR,2026-02-20,True
O02045,Umbrella,770.95,EUR,2026-08-16,False
O02046,Globex,3820.38,USD,2026-07-22,True
O02047,Umbrella,1060.32,CHF,2026-03-19,True
O02048,ACME,3035.26,CHF,2026-08-18,False
O02049,Umbrella,3030.49,CHF,2026-07-20,False
O02050,Umbrella,1120.23,CHF,2026-03-24,False
O02051,Globex,3205.63,EUR,2026-08-13,True
O02052,Hooli,3012.71,USD,2026-05-12,False
O02053,Initech,1919.27,EUR,2026-08-16,False
O02054,Globex,2964.17,USD,2026-08-21,False
O02055,Hooli,3316.5,CHF,2026-06-21,False
O02056,Umbrella,3059.34,USD,2026-08-13,True
O02057,Umbrella,1986.03,CHF,2026-03-12,False
O02058,Umbrella,3352.22,USD,2026-04-17,True
O02059,Hooli,4818.18,CHF,2026-07-21,False
O02060,Umbrella,1720.76,EUR,2026-02-20,True
O02061,Initech,2005.56,USD,2026-08-10,True
O02062,Hooli,3670.22,CHF,2026-05-20,False
O02063,Initech,1725.81,USD,2026-02-13,True
O02064,Umbrella,3528.66,EUR,2026-09-12,True
O02065,Initech,2582.13,USD,2026-04-14,True
O02066,Umbrella,457.04,CHF,2026-06-17,False
O02067,Initech,1757.64,EUR,2026-05-19,False
O02068,Hooli,236.75,CHF,2026-03-26,False
O02069,Initech,3067.99,EUR,2026-01-10,False
O02070,Globex,2726.0,EUR,2026-02-21,False
O02071,Initech,4540.24,EUR,2026-03-12,True
O02072,Umbrella,4949.27,CHF,2026-02-24,False
O02073,Globex,261.52,CHF,2026-09-22,True
O02074,Initech,1175.78,USD,2026-03-19,False
O02075,Umbrella,3033.44,CHF,2026-08-22,False
O02076,Hooli,147.99,EUR,2026-06-23,True
O02077,ACME,2507.38,CHF,2026-03-19,True
O02078,Globex,437.52,EUR,2026-05-28,False
O02079,Initech,1436.47,CHF,2026-06-20,True
O02080,Hooli,2125.15,CHF,2026-01-16,False
O02081,Hooli,1312.38,CHF,2026-08-10,False
O02082,Globex,3898.63,CHF,2026-02-24,False
O02083,Initech,2567.61,CHF,2026-07-11,False
O02084,Initech,635.99,USD,2026-05-12,False
O02085,Initech,1213.51,CHF,2026-01-13,True
O02086,Globex,421.1,USD,2026-01-11,True
O02087,Initech,4811.96,USD,2026-07-15,True
O02088,Hooli,4912.18,USD,2026-03-15,False
O02089,Globex,2550.87,EUR,2026-01-12,True
O02090,Hooli,497.05,USD,2026-03-13,False
O02091,Umbrella,325.76,USD,2026-02-17,False
O02092,Hooli,2780.97,CHF,2026-04-18,True
O02093,Hooli,3607.74,USD,2026-06-11,True
O02094,Umbrella,3612.07,EUR,2026-05-20,True
O02095,ACME,4571.85,USD,2026-01-14,True
O02096,Initech,4573.0,USD,2026-05-14,False
O02097,Hooli,1236.32,EUR,2026-07-17,True
O02098,Umbrella,4257.36,CHF,2026-04-16,False
O02099,Globex,3417.21,USD,2026-04-18,True
O02100,ACME,2979.77,USD,2026-08-15,True
O02101,ACME,3213.02,EUR,2026-04-28,True
O02102,Hooli,2504.11,EUR,2026-01-21,False
O02103,ACME,4783.1,EUR,2026-05-14,True
O02104,Initech,2446.56,CHF,2026-08-27,False
O02105,Umbrella,676.61,CHF,2026-08-13,False
O02106,Umbrella,2300.38,CHF,2026-05-21,True
O02107,Umbrella,3217.34,EUR,2026-07-25,True
O02108,Umbrella,1936.09,EUR,2026-01-17,False
O02109,Globex,3507.12,USD,2026-01-20,True
O02110,Initech,862.01,USD,2026-08-12,False
O02111,Globex,2156.73,EUR,2026-09-13,True
O02112,Initech,2331.77,USD,2026-02-20,False
O02113,Hooli,2532.3,EUR,2026-01-26,False
O02114,Umbrella,2953.5,EUR,2026-08-12,True
O02115,Globex,4599.69,USD,2026-09-23,True
O02116,Initech,1400.83,EUR,2026-04-14,True
O02117,Globex,4033.12,USD,2026-04-28,True
O02118,Initech,537.45,USD,2026-02-12,True
O02119,Umbrella,1613.46,CHF,2026-08-26,False
O02120,ACME,282.86,USD,2026-05-27,False
O02121,Globex,3193.74,EUR,2026-02-25,True
O02122,Globex,1330.63,CHF,2026-09-20,True
O02123,ACME,3291.97,EUR,2026-09-25,False
O02124,Umbrella,3844.1,CHF,2026-03-15,True
O02125,Hooli,4470.89,CHF,2026-01-19,True
O02126,ACME,209.36,EUR,2026-02-27,False
O02127,ACME,1060.97,USD,2026-04-21,False
O02128,Globex,421.7,CHF,2026-04-24,False
O02129,Initech,4289.79,EUR,2026-07-21,True
O02130,Hooli,2082.78,EUR,2026-07-28,True
O02131,Hooli,2089.32,USD,2026-08-11,True
O02132,Hooli,4945.59,USD,2026-07-10,True
O02133,Hooli,3633.7,CHF,2026-09-10,True
O02134,Globex,3777.81,USD,2026-04-19,False
O02135,Umbrella,2517.97,USD,2026-04-15,False
O02136,Hooli,4601.03,USD,2026-03-20,True
O02137,ACME,4200.21,CHF,2026-09-16,False
O02138,Initech,4731.05,EUR,2026-06-19,True
O02139,Globex,3568.26,EUR,2026-08-22,True
O02140,Initech,3812.61,USD,2026-03-28,False
O02141,Globex,3782.02,EUR,2026-04-18,False
